season,season_id,school_id,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2018,12973,2,2098.0,1429,594,75,0,21,182,33,148,0,0.9642516682554814,0.1813186813186813
2018,12973,4,1399.0,1004,325,70,0,15,85,20,58,0,0.949964260185847,0.23529411764705882
2018,12973,6,1788.0,1234,465,89,0,9,156,48,96,0,0.9502237136465325,0.3076923076923077
2018,12973,7,1998.0,1388,519,91,0,7,110,22,76,0,0.9544544544544544,0.2
2018,12973,8,2081.0,1467,549,65,3,7,68,25,120,0,0.9687650168188371,0.36764705882352944
2018,12973,9,1758.0,1204,487,67,1,17,93,47,108,0,0.9618885096700797,0.5053763440860215
2018,12973,10,1500.0,1017,422,61,0,5,89,21,86,0,0.9593333333333334,0.23595505617977527
2018,12973,13,1462.0,1049,374,39,0,14,105,28,97,0,0.9733242134062927,0.26666666666666666
2018,12973,14,1733.0,1218,463,52,0,10,126,32,72,0,0.96999422965955,0.25396825396825395
2018,12973,17,1808.0,1261,444,103,0,21,242,41,100,3,0.9430309734513275,0.16942148760330578
2018,12973,19,1455.0,962,382,111,0,17,155,51,73,0,0.9237113402061856,0.32903225806451614
2018,12973,20,1621.0,1091,448,82,0,12,64,24,82,0,0.9494139420111043,0.375
2018,12973,21,1505.0,1027,404,74,0,20,118,36,62,0,0.9508305647840531,0.3050847457627119
2018,12973,22,1387.0,875,432,80,0,7,73,23,82,0,0.9423215573179524,0.3150684931506849
2018,12973,24,1386.0,970,356,60,0,27,66,27,74,0,0.9567099567099567,0.4090909090909091
2018,12973,25,1367.0,909,404,54,0,3,29,28,97,0,0.9604974396488661,0.9655172413793104
2018,12973,26,1296.0,897,333,66,0,27,192,32,44,0,0.9490740740740741,0.16666666666666666
2018,12973,27,1789.0,1314,421,54,0,8,116,57,65,0,0.9698155394074902,0.49137931034482757
2018,12973,28,2118.0,1464,576,78,1,5,79,23,123,0,0.9631728045325779,0.2911392405063291
2018,12973,29,2041.0,1449,543,49,0,8,30,41,81,0,0.9759921607055365,1.3666666666666667
2018,12973,30,1639.0,1081,485,73,2,7,77,17,118,0,0.9554606467358145,0.22077922077922077
2018,12973,31,2459.0,1810,581,68,0,13,46,32,158,0,0.9723464823098821,0.6956521739130435
2018,12973,32,2102.0,1488,554,60,0,5,148,35,97,0,0.9714557564224549,0.23648648648648649
2018,12973,35,1933.0,1309,533,91,0,19,80,34,83,0,0.9529229177444387,0.425
2018,12973,36,1738.0,1214,439,85,0,15,114,45,64,0,0.9510932105868815,0.39473684210526316
2018,12973,37,1624.0,1044,532,48,0,2,43,17,115,0,0.9704433497536946,0.3953488372093023
2018,12973,38,1247.0,842,342,63,1,5,110,34,72,0,0.9494787489975942,0.3090909090909091
2018,12973,39,1795.0,1211,495,89,0,23,112,37,67,0,0.9504178272980501,0.33035714285714285
2018,12973,40,1265.0,928,283,54,0,7,49,10,57,0,0.9573122529644269,0.20408163265306123
2018,12973,41,2096.0,1486,562,48,1,8,42,41,111,0,0.9770992366412213,0.9761904761904762
2018,12973,42,1055.0,677,327,51,1,9,75,22,36,0,0.9516587677725118,0.29333333333333333
2018,12973,43,1405.0,939,404,62,1,11,86,11,81,0,0.9558718861209965,0.12790697674418605
2018,12973,44,1403.0,973,346,84,1,8,136,31,42,0,0.940128296507484,0.22794117647058823
2018,12973,45,1569.0,1036,467,66,0,18,121,18,105,0,0.9579349904397706,0.1487603305785124
2018,12973,46,1577.0,1056,460,61,1,24,76,27,80,0,0.9613189600507293,0.35526315789473684
2018,12973,47,2090.0,1470,559,61,0,12,91,76,107,0,0.9708133971291866,0.8351648351648352
2018,12973,48,1797.0,1387,350,60,0,10,112,36,60,0,0.9666110183639399,0.32142857142857145
2018,12973,49,1841.0,1298,461,82,0,16,161,31,125,0,0.955458989679522,0.19254658385093168
2018,12973,50,1198.0,832,326,40,0,14,149,30,54,0,0.9666110183639399,0.20134228187919462
2018,12973,51,1845.0,1354,443,48,1,3,25,48,107,0,0.9739837398373984,1.92
2018,12973,52,1958.0,1385,520,53,2,10,92,16,99,0,0.9729315628192032,0.17391304347826086
2018,12973,53,1301.0,849,394,58,1,11,53,23,68,0,0.9554189085318986,0.4339622641509434
2018,12973,54,1073.0,729,299,45,1,7,125,16,28,0,0.9580615097856477,0.128
2018,12973,55,1149.0,798,276,75,0,20,162,28,79,0,0.9347258485639687,0.1728395061728395
2018,12973,56,830.0,507,283,40,0,1,34,14,75,0,0.9518072289156626,0.4117647058823529
2018,12973,58,1082.0,732,283,67,0,17,154,24,36,0,0.9380776340110906,0.15584415584415584
2018,12973,60,1197.0,846,323,28,0,4,52,19,69,0,0.9766081871345029,0.36538461538461536
2018,12973,61,2012.0,1461,482,69,1,15,117,38,78,0,0.9657057654075547,0.3247863247863248
2018,12973,62,1733.0,1192,492,49,0,4,88,41,117,0,0.9717253317945759,0.4659090909090909
2018,12973,65,1621.0,1137,419,65,1,9,104,31,113,3,0.9599012954966071,0.2980769230769231
2018,12973,67,1889.0,1337,499,53,0,16,112,32,116,0,0.9719428268925357,0.2857142857142857
2018,12973,69,1156.0,791,317,48,1,7,88,20,71,0,0.9584775086505191,0.22727272727272727
2018,12973,71,1824.0,1271,486,67,0,16,164,49,94,0,0.9632675438596491,0.29878048780487804
2018,12973,72,1598.0,1153,400,45,0,16,90,40,81,0,0.9718397997496871,0.4444444444444444
2018,12973,73,908.0,651,213,44,0,12,161,24,28,0,0.9515418502202643,0.14906832298136646
2018,12973,74,1501.0,1058,387,56,0,17,125,57,80,0,0.9626915389740173,0.456
2018,12973,75,1455.0,981,403,71,0,6,118,22,70,0,0.9512027491408934,0.1864406779661017
2018,12973,77,1439.0,910,479,50,0,11,32,28,80,0,0.9652536483669215,0.875
2018,12973,78,1371.0,935,384,52,1,12,106,38,44,0,0.9620714806710431,0.3584905660377358
2018,12973,80,1366.0,973,349,44,2,7,82,22,99,0,0.9677891654465594,0.2682926829268293
2018,12973,81,2021.0,1418,538,65,0,9,84,35,111,0,0.9678377041068777,0.4166666666666667
2018,12973,83,1541.0,1101,379,61,1,10,88,30,69,0,0.9604153147306943,0.3409090909090909
2018,12973,84,1336.0,926,350,60,0,17,94,30,58,0,0.9550898203592815,0.3191489361702128
2018,12973,87,1960.0,1431,470,59,2,14,106,39,114,0,0.9698979591836735,0.36792452830188677
2018,12973,88,1379.0,916,415,48,0,8,94,16,101,0,0.9651921682378535,0.1702127659574468
2018,12973,90,2193.0,1506,608,79,3,7,60,30,142,0,0.9639762881896945,0.5
2018,12973,91,1903.0,1373,470,60,0,3,84,27,105,0,0.9684708355228586,0.32142857142857145
2018,12973,92,1848.0,1275,494,79,0,20,130,39,102,0,0.9572510822510822,0.3
2018,12973,93,1527.0,1029,423,75,0,19,128,18,71,0,0.9508840864440079,0.140625
2018,12973,94,2112.0,1467,544,101,0,12,92,44,121,0,0.9521780303030303,0.4782608695652174
2018,12973,95,1984.0,1396,501,87,0,11,57,24,124,0,0.9561491935483871,0.42105263157894735
2018,12973,96,2007.0,1391,556,60,2,4,70,42,131,0,0.9701046337817638,0.6
2018,12973,97,2305.0,1647,594,64,2,10,68,23,107,0,0.972234273318872,0.3382352941176471
2018,12973,98,1800.0,1239,489,72,1,5,64,36,118,0,0.96,0.5625
2018,12973,99,1350.0,949,355,46,0,11,30,34,68,0,0.965925925925926,1.1333333333333333
2018,12973,100,1964.0,1316,561,87,2,21,58,47,132,0,0.9557026476578412,0.8103448275862069
2018,12973,101,2052.0,1374,632,46,1,8,60,47,129,0,0.9775828460038987,0.7833333333333333
2018,12973,102,2195.0,1593,550,52,0,12,56,32,117,0,0.9763097949886105,0.5714285714285714
2018,12973,103,1607.0,1152,383,72,0,7,54,29,74,0,0.955196017423771,0.5370370370370371
2018,12973,104,1873.0,1279,538,56,0,1,46,18,117,0,0.9701014415376401,0.391304347826087
2018,12973,105,1466.0,1040,370,56,2,22,62,19,84,0,0.9618008185538881,0.3064516129032258
2018,12973,106,1132.0,762,324,46,0,3,74,15,58,0,0.9593639575971732,0.20270270270270271
2018,12973,107,2052.0,1454,542,56,0,11,52,42,113,0,0.9727095516569201,0.8076923076923077
2018,12973,108,2030.0,1398,573,59,2,17,94,22,143,0,0.970935960591133,0.23404255319148937
2018,12973,109,2132.0,1508,564,60,0,11,71,50,122,0,0.9718574108818011,0.704225352112676
2018,12973,110,2019.0,1444,538,37,0,9,49,32,111,0,0.9816740960871718,0.6530612244897959
2018,12973,111,1859.0,1296,498,65,0,9,150,50,67,0,0.965034965034965,0.3333333333333333
2018,12973,112,1919.0,1467,411,41,0,6,39,33,104,2,0.9786347055758208,0.8461538461538461
2018,12973,114,1132.0,832,244,56,0,11,88,27,50,0,0.950530035335689,0.3068181818181818
2018,12973,115,1614.0,1227,344,43,0,19,162,56,76,1,0.9733581164807931,0.345679012345679
2018,12973,116,1289.0,851,385,53,0,6,105,25,48,0,0.9588828549262994,0.23809523809523808
2018,12973,117,1442.0,991,409,42,0,17,104,34,61,0,0.970873786407767,0.3269230769230769
2018,12973,118,1009.0,691,275,43,2,15,28,28,66,0,0.9573835480673935,1.0
2018,12973,122,1524.0,1045,421,58,0,4,44,33,120,0,0.9619422572178478,0.75
2018,12973,124,1662.0,1148,445,69,1,23,156,39,76,0,0.9584837545126353,0.25
2018,12973,125,1231.0,773,414,44,0,0,48,23,69,0,0.9642567018683996,0.4791666666666667
2018,12973,126,1398.0,932,399,67,0,15,97,20,90,0,0.952074391988555,0.20618556701030927
2018,12973,127,1199.0,784,369,46,0,1,47,24,79,0,0.9616346955796498,0.5106382978723404
2018,12973,128,2053.0,1473,506,74,2,10,110,26,96,0,0.9639551875304433,0.23636363636363636
2018,12973,129,1703.0,1324,325,54,2,14,163,40,55,0,0.9682912507339988,0.24539877300613497
2018,12973,130,1604.0,1055,479,70,1,7,30,17,117,0,0.956359102244389,0.5666666666666667
2018,12973,132,1417.0,983,362,72,2,15,130,40,43,0,0.9491884262526464,0.3076923076923077
2018,12973,134,1844.0,1248,538,58,0,11,84,25,150,0,0.9685466377440347,0.2976190476190476
2018,12973,136,1824.0,1309,437,78,1,11,194,39,102,0,0.9572368421052632,0.20103092783505155
2018,12973,137,1305.0,931,319,55,0,11,102,36,94,0,0.9578544061302682,0.35294117647058826
2018,12973,139,1759.0,1258,446,55,0,11,81,29,86,0,0.9687322342239909,0.35802469135802467
2018,12973,140,2152.0,1483,600,69,1,8,66,37,192,3,0.9679368029739777,0.5606060606060606
2018,12973,141,1975.0,1403,502,70,0,10,120,51,114,0,0.9645569620253165,0.425
2018,12973,142,1522.0,1038,394,90,0,27,146,22,81,0,0.9408672798948752,0.1506849315068493
2018,12973,143,1358.0,930,351,77,0,21,148,22,49,0,0.9432989690721649,0.14864864864864866
2018,12973,144,1378.0,950,333,95,2,10,85,33,52,0,0.9310595065312046,0.38823529411764707
2018,12973,146,1039.0,729,275,35,0,3,38,25,40,0,0.9663137632338787,0.6578947368421053
2018,12973,147,2370.0,1715,595,60,2,13,56,36,115,0,0.9746835443037974,0.6428571428571429
2018,12973,149,1401.0,1057,308,36,0,8,35,50,58,0,0.974304068522484,1.4285714285714286
2018,12973,151,1090.0,741,295,54,0,20,141,45,51,0,0.9504587155963303,0.3191489361702128
2018,12973,152,948.0,632,245,71,0,9,92,29,30,3,0.9251054852320675,0.31521739130434784
2018,12973,155,1994.0,1378,547,69,1,4,50,32,75,0,0.9653961885656971,0.64
2018,12973,158,1879.0,1314,511,54,1,7,102,48,91,0,0.971261309207025,0.47058823529411764
2018,12973,159,2449.0,1682,693,74,2,11,64,27,190,0,0.9697835851367905,0.421875
2018,12973,160,2059.0,1458,534,67,0,2,106,34,138,0,0.967459932005828,0.32075471698113206
2018,12973,161,887.0,655,193,39,1,2,69,13,32,0,0.9560315670800451,0.18840579710144928
2018,12973,164,1506.0,1079,379,48,3,12,148,51,52,0,0.9681274900398407,0.34459459459459457
2018,12973,165,712.0,419,247,46,0,2,129,16,20,0,0.9353932584269663,0.12403100775193798
2018,12973,167,1382.0,963,364,55,0,6,68,22,63,0,0.9602026049204052,0.3235294117647059
2018,12973,168,1752.0,1233,477,42,2,6,50,24,107,0,0.976027397260274,0.48
2018,12973,169,1642.0,1248,358,36,1,6,51,41,55,0,0.9780755176613886,0.803921568627451
2018,12973,172,1509.0,1051,415,43,0,7,82,26,90,0,0.9715043074884029,0.3170731707317073
2018,12973,173,2000.0,1416,508,76,0,16,77,40,88,0,0.962,0.5194805194805194
2018,12973,174,1525.0,1045,387,93,0,31,206,46,67,0,0.939016393442623,0.22330097087378642
2018,12973,175,1770.0,1309,415,46,3,10,126,28,106,0,0.9740112994350283,0.2222222222222222
2018,12973,177,935.0,711,188,36,0,10,142,33,22,0,0.9614973262032086,0.2323943661971831
2018,12973,178,1575.0,1064,413,98,0,13,162,40,73,0,0.9377777777777778,0.24691358024691357
2018,12973,179,1115.0,744,306,65,0,4,103,22,39,0,0.9417040358744395,0.21359223300970873
2018,12973,180,2019.0,1423,525,71,1,4,123,38,95,0,0.9648340762753839,0.3089430894308943
2018,12973,181,1910.0,1353,486,71,1,12,58,29,89,0,0.96282722513089,0.5
2018,12973,182,1697.0,1185,456,56,0,12,74,32,101,0,0.9670005892751915,0.43243243243243246
2018,12973,185,1254.0,842,335,77,0,17,161,42,40,0,0.9385964912280702,0.2608695652173913
2018,12973,192,1339.0,859,412,68,0,6,46,11,68,0,0.9492158327109783,0.2391304347826087
2018,12973,193,2403.0,1697,661,45,0,8,88,35,171,0,0.9812734082397003,0.3977272727272727
2018,12973,195,1439.0,960,402,77,1,9,89,39,61,0,0.9464906184850591,0.43820224719101125
2018,12973,196,2399.0,1634,711,54,1,8,66,30,124,0,0.9774906210921217,0.45454545454545453
2018,12973,197,1090.0,688,347,55,0,2,36,22,66,0,0.9495412844036697,0.6111111111111112
2018,12973,198,1948.0,1404,485,59,2,6,91,46,88,0,0.9697125256673511,0.5054945054945055
2018,12973,200,1581.0,1072,456,53,0,16,122,49,86,0,0.9664769133459835,0.4016393442622951
2018,12973,201,1910.0,1398,445,67,0,6,84,30,84,0,0.9649214659685864,0.35714285714285715
2018,12973,202,2028.0,1432,520,76,0,13,112,46,119,0,0.9625246548323472,0.4107142857142857
2018,12973,203,1456.0,986,393,77,0,12,106,38,50,0,0.9471153846153846,0.3584905660377358
2018,12973,204,2152.0,1489,602,61,1,11,130,53,121,3,0.9716542750929368,0.4076923076923077
2018,12973,205,1768.0,1249,442,77,2,17,93,25,101,0,0.956447963800905,0.26881720430107525
2018,12973,208,1689.0,1258,376,55,0,13,133,43,131,0,0.9674363528715216,0.3233082706766917
2018,12973,211,1480.0,1009,398,73,1,5,80,39,93,0,0.9506756756756757,0.4875
2018,12973,212,1419.0,972,398,49,1,8,100,26,76,0,0.9654686398872445,0.26
2018,12973,213,1353.0,878,392,83,0,11,118,23,70,0,0.9386548410938654,0.19491525423728814
2018,12973,216,1065.0,712,312,41,1,13,87,20,59,0,0.9615023474178404,0.22988505747126436
2018,12973,217,1388.0,958,379,51,0,6,138,49,35,0,0.9632564841498559,0.35507246376811596
2018,12973,218,1086.0,736,285,65,0,1,110,23,45,3,0.9401473296500921,0.20909090909090908
2018,12973,219,1834.0,1310,453,71,2,10,148,37,76,0,0.9612868047982552,0.25
2018,12973,220,1845.0,1280,489,76,0,7,90,23,112,0,0.9588075880758807,0.25555555555555554
2018,12973,221,1290.0,858,345,87,0,8,92,31,48,0,0.9325581395348838,0.33695652173913043
2018,12973,222,1589.0,1110,421,58,0,7,132,47,78,0,0.9634990560100692,0.3560606060606061
2018,12973,225,1181.0,763,368,50,0,18,98,30,51,0,0.9576629974597799,0.30612244897959184
2018,12973,227,1033.0,732,254,47,0,14,78,40,28,0,0.9545014520813165,0.5128205128205128
2018,12973,228,1695.0,1198,402,95,0,21,133,39,97,0,0.943952802359882,0.2932330827067669
2018,12973,229,1905.0,1331,508,66,0,5,90,32,90,0,0.9653543307086614,0.35555555555555557
2018,12973,230,1865.0,1300,480,85,0,8,160,26,93,0,0.9544235924932976,0.1625
2018,12973,231,1978.0,1423,487,68,3,18,142,34,110,0,0.9656218402426694,0.23943661971830985
2018,12973,233,2015.0,1506,459,50,1,14,92,35,79,0,0.9751861042183623,0.3804347826086957
2018,12973,234,2132.0,1523,544,65,1,7,95,32,97,0,0.9695121951219512,0.3368421052631579
2018,12973,235,2268.0,1637,578,53,0,12,67,16,121,0,0.9766313932980599,0.23880597014925373
2018,12973,236,2022.0,1485,482,55,0,6,70,40,80,0,0.9727992087042532,0.5714285714285714
2018,12973,239,1478.0,1016,400,62,1,6,88,37,57,0,0.9580514208389715,0.42045454545454547
2018,12973,241,1842.0,1280,492,70,0,9,125,32,66,0,0.9619978284473398,0.256
2018,12973,242,1138.0,751,330,57,0,9,99,28,41,0,0.9499121265377856,0.2828282828282828
2018,12973,244,1646.0,1095,490,61,0,5,95,16,140,3,0.9629404617253949,0.16842105263157894
2018,12973,245,1423.0,915,387,121,1,17,151,40,73,0,0.9149683766690091,0.26490066225165565
2018,12973,248,2076.0,1485,534,57,1,12,90,56,107,0,0.9725433526011561,0.6222222222222222
2018,12973,249,2153.0,1531,554,68,0,10,98,29,119,0,0.9684161634928008,0.29591836734693877
2018,12973,251,1841.0,1369,419,53,0,11,136,35,80,0,0.971211298207496,0.25735294117647056
2018,12973,253,2015.0,1479,465,71,0,9,60,43,84,0,0.9647642679900744,0.7166666666666667
2018,12973,254,2042.0,1419,550,73,0,8,104,33,132,0,0.9642507345739472,0.3173076923076923
2018,12973,255,2158.0,1544,548,66,0,8,52,25,126,0,0.969416126042632,0.4807692307692308
2018,12973,257,1797.0,1220,532,45,0,1,52,25,126,0,0.9749582637729549,0.4807692307692308
2018,12973,258,1138.0,719,348,71,0,6,50,15,55,0,0.937609841827768,0.3
2018,12973,259,1823.0,1232,517,74,0,6,104,35,103,0,0.9594075699396599,0.33653846153846156
2018,12973,260,1359.0,955,377,27,2,3,58,43,70,0,0.9801324503311258,0.7413793103448276
2018,12973,261,1834.0,1245,501,88,0,21,137,39,85,0,0.9520174482006543,0.2846715328467153
2018,12973,262,1985.0,1299,584,102,1,25,89,30,90,0,0.9486146095717884,0.33707865168539325
2018,12973,263,1443.0,980,397,66,0,6,102,28,72,0,0.9542619542619543,0.27450980392156865
2018,12973,264,1276.0,852,374,50,0,11,120,21,57,0,0.9608150470219435,0.175
2018,12973,265,1193.0,805,335,53,3,15,86,26,69,0,0.9555741827326069,0.3023255813953488
2018,12973,267,1042.0,745,251,46,0,18,74,27,39,0,0.9558541266794626,0.36486486486486486
2018,12973,269,1483.0,995,433,55,1,31,86,38,65,0,0.9629130141604855,0.4418604651162791
2018,12973,271,1579.0,1072,423,84,1,6,104,29,81,0,0.9468017732742242,0.27884615384615385
2018,12973,272,1992.0,1430,511,51,2,13,160,46,71,0,0.9743975903614458,0.2875
2018,12973,275,1533.0,1079,395,59,2,11,104,29,84,0,0.9615133724722765,0.27884615384615385
2018,12973,276,1270.0,876,344,50,1,11,92,27,90,0,0.9606299212598425,0.29347826086956524
2018,12973,277,1684.0,1253,386,45,1,5,92,33,93,0,0.9732779097387173,0.358695652173913
2018,12973,278,958.0,624,309,25,1,4,38,34,54,0,0.9739039665970772,0.8947368421052632
2018,12973,279,1224.0,833,317,74,0,18,96,25,50,0,0.9395424836601307,0.2604166666666667
2018,12973,280,1931.0,1301,536,94,3,11,58,22,115,0,0.9513205592957017,0.3793103448275862
2018,12973,283,1633.0,1158,434,41,0,10,65,34,74,0,0.9748928352725046,0.5230769230769231
2018,12973,285,1584.0,1138,386,60,0,9,98,30,82,0,0.9621212121212122,0.30612244897959184
2018,12973,286,1353.0,972,318,63,1,11,80,39,62,0,0.9534368070953437,0.4875
2018,12973,287,1949.0,1338,560,51,0,1,55,18,134,0,0.9738327347357619,0.32727272727272727
2018,12973,288,2384.0,1682,646,56,2,12,125,38,146,4,0.9765100671140939,0.304
2018,12973,296,954.0,570,340,44,0,6,31,10,44,0,0.9538784067085954,0.3225806451612903
2018,12973,299,1623.0,1129,455,39,0,7,85,14,88,0,0.9759704251386322,0.16470588235294117
2018,12973,300,1438.0,1011,380,47,2,15,92,16,98,0,0.9673157162726008,0.17391304347826086
2018,12973,301,1955.0,1291,624,40,1,9,144,46,125,0,0.979539641943734,0.3194444444444444
2018,12973,302,1825.0,1267,513,45,2,9,70,47,92,0,0.9753424657534246,0.6714285714285714
